"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","QGDP","TOT","PC_CHGPP","Q","1999-Q1",-0.318761,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.273996,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","1999-Q3",2.503275,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","1999-Q4",2.235366,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.370176,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2000-Q2",-0.018166,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2000-Q3",1.503207,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2000-Q4",1.249745,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2001-Q1",1.125862,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2001-Q2",0.789491,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2001-Q3",-0.629861,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.934177,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2002-Q1",0.915961,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2002-Q2",-0.245209,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.64697,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2002-Q4",2.064843,"E"
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q1",0.947131,
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q2",0.83764,
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q3",0.654503,
"CHL","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.78006,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q1",2.460511,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q2",2.181284,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q3",2.821446,
"CHL","QGDP","TOT","PC_CHGPP","Q","2004-Q4",1.407192,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q1",-0.042005,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q2",1.621951,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q3",2.327299,
"CHL","QGDP","TOT","PC_CHGPP","Q","2005-Q4",1.392151,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q1",0.849156,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q2",2.075605,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.305037,
"CHL","QGDP","TOT","PC_CHGPP","Q","2006-Q4",2.037174,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q1",0.954231,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.936047,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.147321,
"CHL","QGDP","TOT","PC_CHGPP","Q","2007-Q4",1.682857,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q1",2.395559,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q2",0.134908,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.763617,
"CHL","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-0.824169,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-1.13227,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.510582,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q3",1.161377,
"CHL","QGDP","TOT","PC_CHGPP","Q","2009-Q4",1.354694,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q1",0.161988,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q2",3.486093,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q3",2.39345,
"CHL","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.287865,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q1",1.218764,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q2",1.28557,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q3",0.405918,
"CHL","QGDP","TOT","PC_CHGPP","Q","2011-Q4",2.060127,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q1",1.6846,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q2",1.414347,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q3",0.643544,
"CHL","QGDP","TOT","PC_CHGPP","Q","2012-Q4",0.87326,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.021366,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q2",1.46649,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.944345,
"CHL","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.392357,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q1",-0.055136,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.345456,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.110164,
"CHL","QGDP","TOT","PC_CHGPP","Q","2014-Q4",1.297718,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q1",0.092447,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q2",1.033915,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q3",-0.040195,
"CHL","QGDP","TOT","PC_CHGPP","Q","2015-Q4",1.122214,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.51439,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q2",-0.446933,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.548163,
"CHL","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.383039,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-0.852527,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.873029,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.853575,
"CHL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.911171,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.254272,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.899257,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.114964,
"CHL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.977286,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.127147,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.827002,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.817971,
"CHL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",-4.076798,
"CHL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",3.034375,
"SWE","QGDP","TOT","PC_CHGPP","Q","1960-Q2",1.355258,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1960-Q3",1.626155,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.871301,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.936295,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1961-Q2",0.363512,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.386708,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1961-Q4",0.50326,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1962-Q1",0.27719,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.761047,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1962-Q3",2.44721,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1962-Q4",0.824052,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-1.027403,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1963-Q2",3.823815,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1963-Q3",1.854547,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.877163,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1964-Q1",2.477562,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1964-Q2",0.541844,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.99575,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1964-Q4",1.07015,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1965-Q1",1.970919,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1965-Q2",-0.739413,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1965-Q3",-0.102962,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1965-Q4",1.989429,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1966-Q1",1.383376,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1966-Q2",-0.659782,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1966-Q3",-2.560285,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1966-Q4",5.066972,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1967-Q1",1.060738,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1967-Q2",0.335867,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1967-Q3",-1.597445,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1967-Q4",2.331611,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1968-Q1",-1.684102,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1968-Q2",5.495457,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1968-Q3",0.726611,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1968-Q4",-0.542023,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1969-Q1",-0.433192,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1969-Q2",2.642603,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1969-Q3",3.838759,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1969-Q4",0.718574,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1970-Q1",1.335154,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1970-Q2",0.769958,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1970-Q3",2.920683,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1970-Q4",0.462521,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1971-Q1",-1.089009,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1971-Q2",-1.175994,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1971-Q3",1.827542,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1971-Q4",-0.980524,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1972-Q1",0.473547,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1972-Q2",0.189989,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1972-Q3",2.848965,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1972-Q4",1.704581,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1973-Q1",0.664999,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1973-Q2",0.036354,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1973-Q3",0.78154,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1973-Q4",1.365484,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1974-Q1",-0.532074,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1974-Q2",1.702633,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1974-Q3",1.40867,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1974-Q4",1.360992,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1975-Q1",0.638731,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1975-Q2",-1.154453,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1975-Q3",0.911621,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1975-Q4",1.276689,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1976-Q1",-1.666195,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1976-Q2",1.7669,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1976-Q3",-0.541326,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1976-Q4",-0.462996,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1977-Q1",-2.032863,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1977-Q2",1.010681,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1977-Q3",0.143076,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1977-Q4",-0.591868,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1978-Q1",1.622628,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1978-Q2",1.557889,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1978-Q3",-2.062252,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1978-Q4",1.628871,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1979-Q1",2.064018,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1979-Q2",1.60559,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1979-Q3",0.275914,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1979-Q4",0.106839,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1980-Q1",3.12784,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1980-Q2",-4.767321,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1980-Q3",3.796628,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1980-Q4",-1.956995,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1981-Q1",0.614162,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1981-Q2",-0.062043,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1981-Q3",0.767287,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1981-Q4",-1.122507,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1982-Q1",0.284036,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1982-Q2",2.11229,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1982-Q3",-1.241489,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1982-Q4",1.948384,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1983-Q1",-1.131415,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1983-Q2",0.7884,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1983-Q3",1.12733,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1983-Q4",2.014711,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1984-Q1",2.256876,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1984-Q2",-1.513563,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1984-Q3",1.322053,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1984-Q4",0.929833,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1985-Q1",0.138871,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1985-Q2",1.056978,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1985-Q3",1.10346,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1985-Q4",-1.004894,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1986-Q1",2.02347,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1986-Q2",0.500524,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1986-Q3",0.489036,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1986-Q4",0.303682,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1987-Q1",0.456262,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1987-Q2",2.212031,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1987-Q3",1.136552,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1987-Q4",0.31108,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1988-Q1",0.478468,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1988-Q2",0.193407,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1988-Q3",0.165339,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1988-Q4",2.116757,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1989-Q1",0.164712,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1989-Q2",0.675412,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1989-Q3",0.030822,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1989-Q4",1.30721,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1990-Q1",0.212357,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1990-Q2",-0.305109,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1990-Q3",-0.792885,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1990-Q4",1.135943,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1991-Q1",-0.311367,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1991-Q2",-1.147189,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1991-Q3",-0.485888,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1991-Q4",-0.154936,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1992-Q1",0.917573,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1992-Q2",-0.513648,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1992-Q3",-1.447436,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1992-Q4",-1.3723,"E"
"SWE","QGDP","TOT","PC_CHGPP","Q","1993-Q1",-1.571417,
"SWE","QGDP","TOT","PC_CHGPP","Q","1993-Q2",1.043837,
"SWE","QGDP","TOT","PC_CHGPP","Q","1993-Q3",1.136727,
"SWE","QGDP","TOT","PC_CHGPP","Q","1993-Q4",0.026693,
"SWE","QGDP","TOT","PC_CHGPP","Q","1994-Q1",1.123651,
"SWE","QGDP","TOT","PC_CHGPP","Q","1994-Q2",1.131933,
"SWE","QGDP","TOT","PC_CHGPP","Q","1994-Q3",1.151688,
"SWE","QGDP","TOT","PC_CHGPP","Q","1994-Q4",1.539725,
"SWE","QGDP","TOT","PC_CHGPP","Q","1995-Q1",1.10778,
"SWE","QGDP","TOT","PC_CHGPP","Q","1995-Q2",0.747874,
"SWE","QGDP","TOT","PC_CHGPP","Q","1995-Q3",0.546633,
"SWE","QGDP","TOT","PC_CHGPP","Q","1995-Q4",0.844406,
"SWE","QGDP","TOT","PC_CHGPP","Q","1996-Q1",0.534451,
"SWE","QGDP","TOT","PC_CHGPP","Q","1996-Q2",-0.526688,
"SWE","QGDP","TOT","PC_CHGPP","Q","1996-Q3",0.538209,
"SWE","QGDP","TOT","PC_CHGPP","Q","1996-Q4",0.492189,
"SWE","QGDP","TOT","PC_CHGPP","Q","1997-Q1",0.955787,
"SWE","QGDP","TOT","PC_CHGPP","Q","1997-Q2",1.180034,
"SWE","QGDP","TOT","PC_CHGPP","Q","1997-Q3",0.914261,
"SWE","QGDP","TOT","PC_CHGPP","Q","1997-Q4",1.78275,
"SWE","QGDP","TOT","PC_CHGPP","Q","1998-Q1",0.458991,
"SWE","QGDP","TOT","PC_CHGPP","Q","1998-Q2",1.321343,
"SWE","QGDP","TOT","PC_CHGPP","Q","1998-Q3",0.68254,
"SWE","QGDP","TOT","PC_CHGPP","Q","1998-Q4",0.962342,
"SWE","QGDP","TOT","PC_CHGPP","Q","1999-Q1",1.285843,
"SWE","QGDP","TOT","PC_CHGPP","Q","1999-Q2",0.529687,
"SWE","QGDP","TOT","PC_CHGPP","Q","1999-Q3",0.954747,
"SWE","QGDP","TOT","PC_CHGPP","Q","1999-Q4",1.804944,
"SWE","QGDP","TOT","PC_CHGPP","Q","2000-Q1",0.823832,
"SWE","QGDP","TOT","PC_CHGPP","Q","2000-Q2",2.357605,
"SWE","QGDP","TOT","PC_CHGPP","Q","2000-Q3",0.870895,
"SWE","QGDP","TOT","PC_CHGPP","Q","2000-Q4",-0.259573,
"SWE","QGDP","TOT","PC_CHGPP","Q","2001-Q1",0.465541,
"SWE","QGDP","TOT","PC_CHGPP","Q","2001-Q2",-0.107094,
"SWE","QGDP","TOT","PC_CHGPP","Q","2001-Q3",0.376994,
"SWE","QGDP","TOT","PC_CHGPP","Q","2001-Q4",0.922458,
"SWE","QGDP","TOT","PC_CHGPP","Q","2002-Q1",-0.10583,
"SWE","QGDP","TOT","PC_CHGPP","Q","2002-Q2",1.519501,
"SWE","QGDP","TOT","PC_CHGPP","Q","2002-Q3",0.499748,
"SWE","QGDP","TOT","PC_CHGPP","Q","2002-Q4",0.254112,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q1",1.049142,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q2",-0.430704,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q3",1.299102,
"SWE","QGDP","TOT","PC_CHGPP","Q","2003-Q4",0.706739,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q1",1.637446,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q2",0.612038,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q3",0.676752,
"SWE","QGDP","TOT","PC_CHGPP","Q","2004-Q4",0.912847,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q1",0.427213,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q2",0.666033,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q3",1.150185,
"SWE","QGDP","TOT","PC_CHGPP","Q","2005-Q4",0.734639,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q1",1.510686,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q2",1.655949,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q3",1.088818,
"SWE","QGDP","TOT","PC_CHGPP","Q","2006-Q4",0.605645,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q1",1.091614,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q2",0.531843,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q3",0.744274,
"SWE","QGDP","TOT","PC_CHGPP","Q","2007-Q4",0.977331,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q1",-0.305394,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q2",-0.157617,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q3",-0.517896,
"SWE","QGDP","TOT","PC_CHGPP","Q","2008-Q4",-3.812399,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q1",-0.836073,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q2",-0.176081,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q3",-0.171684,
"SWE","QGDP","TOT","PC_CHGPP","Q","2009-Q4",0.277095,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q1",3.526335,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q2",1.795835,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q3",1.020668,
"SWE","QGDP","TOT","PC_CHGPP","Q","2010-Q4",1.522602,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q1",0.705886,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q2",0.094195,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q3",1.046197,
"SWE","QGDP","TOT","PC_CHGPP","Q","2011-Q4",-1.202831,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q1",0.210344,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q2",0.118999,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q3",-0.275642,
"SWE","QGDP","TOT","PC_CHGPP","Q","2012-Q4",-0.469445,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q1",1.136497,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q2",-0.118498,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q3",0.445229,
"SWE","QGDP","TOT","PC_CHGPP","Q","2013-Q4",0.905625,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q1",0.717017,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q2",0.898781,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q3",0.664024,
"SWE","QGDP","TOT","PC_CHGPP","Q","2014-Q4",0.84427,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q1",1.290518,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q2",0.969312,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q3",1.344473,
"SWE","QGDP","TOT","PC_CHGPP","Q","2015-Q4",0.85666,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q1",0.179507,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q2",0.099712,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q3",0.438978,
"SWE","QGDP","TOT","PC_CHGPP","Q","2016-Q4",0.62023,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.386073,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.20316,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.18232,
"SWE","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.205447,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.730943,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.642611,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q3",-0.535283,
"SWE","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.250762,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.037227,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.229019,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.373821,
"SWE","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.157412,
"SWE","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.300013,
"FRA","QGDP","TOT","PC_CHGPP","Q","1960-Q2",0.37571,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1960-Q3",0.748561,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1960-Q4",1.185218,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1961-Q1",1.608374,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1961-Q2",1.600329,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1961-Q3",1.592219,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1961-Q4",1.699022,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1962-Q1",1.800279,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1962-Q2",1.615682,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1962-Q3",1.439785,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1962-Q4",1.251797,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1963-Q1",-1.665799,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1963-Q2",4.465475,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1963-Q3",3.298802,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1963-Q4",0.311287,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1964-Q1",1.882604,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1964-Q2",0.958921,"E"
"FRA","QGDP","TOT","PC_CHGPP","Q","1964-Q3",1.226255,"E"
